data,Feedback,population,question,subject
Easy,nofb,1,SCForcedChoice_orange,307
Easy,nofb,1,SCForcedChoice_yellow,307
Easy,nofb,1,SCForcedChoice_green,307
Easy,nofb,1,SCForcedChoice_blue,307
Easy,nofb,1,SCForcedChoice_purple,307
posttest:Post-Test:;,nofb,1,TypeResp,308
1,nofb,1,BlockVaryQ,308
1,nofb,1,ItemVaryQ,308
59,nofb,1,FreqPredict_1,308
80,nofb,1,FreqPredict_2,308
89,nofb,1,FreqPredict_3,308
62,nofb,1,FreqPredict_4,308
82,nofb,1,FreqPredict_5,308
Easy,nofb,1,SCForcedChoice_red,308
Hard,nofb,1,SCForcedChoice_orange,308
Hard,nofb,1,SCForcedChoice_yellow,308
Easy,nofb,1,SCForcedChoice_green,308
Hard,nofb,1,SCForcedChoice_blue,308
Hard,nofb,1,SCForcedChoice_purple,308
posttest:Post-Test:;,nofb,1,TypeResp,309
1,nofb,1,BlockVaryQ,309
1,nofb,1,ItemVaryQ,309
75,nofb,1,FreqPredict_1,309
35,nofb,1,FreqPredict_2,309
5,nofb,1,FreqPredict_3,309
25,nofb,1,FreqPredict_4,309
5,nofb,1,FreqPredict_5,309
Hard,nofb,1,SCForcedChoice_red,309
Easy,nofb,1,SCForcedChoice_orange,309
Easy,nofb,1,SCForcedChoice_yellow,309
Easy,nofb,1,SCForcedChoice_green,309
Easy,nofb,1,SCForcedChoice_blue,309
Easy,nofb,1,SCForcedChoice_purple,309
posttest:Post-Test:;,nofb,1,TypeResp,310
0,nofb,1,BlockVaryQ,310
0,nofb,1,ItemVaryQ,310
89,nofb,1,FreqPredict_1,310
45,nofb,1,FreqPredict_2,310
59,nofb,1,FreqPredict_3,310
58,nofb,1,FreqPredict_4,310
20,nofb,1,FreqPredict_5,310
Easy,nofb,1,SCForcedChoice_red,310
Easy,nofb,1,SCForcedChoice_orange,310
Neutral,nofb,1,SCForcedChoice_yellow,310
Hard,nofb,1,SCForcedChoice_green,310
Hard,nofb,1,SCForcedChoice_blue,310
Neutral,nofb,1,SCForcedChoice_purple,310
posttest:Post-Test:;,nofb,1,TypeResp,311
0,nofb,1,BlockVaryQ,311
0,nofb,1,ItemVaryQ,311
3,nofb,1,FreqPredict_1,311
0,nofb,1,FreqPredict_2,311
50,nofb,1,FreqPredict_3,311
0,nofb,1,FreqPredict_4,311
80,nofb,1,FreqPredict_5,311
Hard,nofb,1,SCForcedChoice_red,311
Hard,nofb,1,SCForcedChoice_orange,311
Hard,nofb,1,SCForcedChoice_yellow,311
Easy,nofb,1,SCForcedChoice_green,311
Easy,nofb,1,SCForcedChoice_blue,311
Hard,nofb,1,SCForcedChoice_purple,311
posttest:Post-Test:;,nofb,1,TypeResp,312
1,nofb,1,BlockVaryQ,312
1,nofb,1,ItemVaryQ,312
81,nofb,1,FreqPredict_1,312
69,nofb,1,FreqPredict_2,312
70,nofb,1,FreqPredict_3,312
67,nofb,1,FreqPredict_4,312
78,nofb,1,FreqPredict_5,312
Easy,nofb,1,SCForcedChoice_red,312
Easy,nofb,1,SCForcedChoice_orange,312
Easy,nofb,1,SCForcedChoice_yellow,312
Neutral,nofb,1,SCForcedChoice_green,312
Neutral,nofb,1,SCForcedChoice_blue,312
Hard,nofb,1,SCForcedChoice_purple,312
posttest:Post-Test:;,nofb,1,TypeResp,313
1,nofb,1,BlockVaryQ,313
1,nofb,1,ItemVaryQ,313
82,nofb,1,FreqPredict_1,313
75,nofb,1,FreqPredict_2,313
81,nofb,1,FreqPredict_3,313
76,nofb,1,FreqPredict_4,313
84,nofb,1,FreqPredict_5,313
Easy,nofb,1,SCForcedChoice_red,313
Easy,nofb,1,SCForcedChoice_orange,313
Easy,nofb,1,SCForcedChoice_yellow,313
Easy,nofb,1,SCForcedChoice_green,313
Easy,nofb,1,SCForcedChoice_blue,313
Easy,nofb,1,SCForcedChoice_purple,313
posttest:Post-Test:;,nofb,1,TypeResp,314
0,nofb,1,BlockVaryQ,314
0,nofb,1,ItemVaryQ,314
31,nofb,1,FreqPredict_1,314
89,nofb,1,FreqPredict_2,314
0,nofb,1,FreqPredict_3,314
0,nofb,1,FreqPredict_4,314
0,nofb,1,FreqPredict_5,314
Neutral,nofb,1,SCForcedChoice_red,314
Easy,nofb,1,SCForcedChoice_orange,314
Neutral,nofb,1,SCForcedChoice_yellow,314
Hard,nofb,1,SCForcedChoice_green,314
Easy,nofb,1,SCForcedChoice_blue,314
Hard,nofb,1,SCForcedChoice_purple,314
posttest:Post-Test:;,nofb,1,TypeResp,315
0,nofb,1,BlockVaryQ,315
0,nofb,1,ItemVaryQ,315
62,nofb,1,FreqPredict_1,315
43,nofb,1,FreqPredict_2,315
62,nofb,1,FreqPredict_3,315
57,nofb,1,FreqPredict_4,315
61,nofb,1,FreqPredict_5,315
Easy,nofb,1,SCForcedChoice_red,315
Easy,nofb,1,SCForcedChoice_orange,315
Easy,nofb,1,SCForcedChoice_yellow,315
Neutral,nofb,1,SCForcedChoice_green,315
Hard,nofb,1,SCForcedChoice_blue,315
Easy,nofb,1,SCForcedChoice_purple,315
posttest:Post-Test:;,nofb,1,TypeResp,316
1,nofb,1,BlockVaryQ,316
1,nofb,1,ItemVaryQ,316
77,nofb,1,FreqPredict_1,316
47,nofb,1,FreqPredict_2,316
0,nofb,1,FreqPredict_3,316
65,nofb,1,FreqPredict_4,316
22,nofb,1,FreqPredict_5,316
Hard,nofb,1,SCForcedChoice_red,316
Neutral,nofb,1,SCForcedChoice_orange,316
Neutral,nofb,1,SCForcedChoice_yellow,316
Neutral,nofb,1,SCForcedChoice_green,316
Neutral,nofb,1,SCForcedChoice_blue,316
Neutral,nofb,1,SCForcedChoice_purple,316
posttest:Post-Test:;,nofb,1,TypeResp,317
0,nofb,1,BlockVaryQ,317
1,nofb,1,ItemVaryQ,317
96,nofb,1,FreqPredict_1,317
0,nofb,1,FreqPredict_2,317
100,nofb,1,FreqPredict_3,317
49,nofb,1,FreqPredict_4,317
52,nofb,1,FreqPredict_5,317
Hard,nofb,1,SCForcedChoice_red,317
Hard,nofb,1,SCForcedChoice_orange,317
Hard,nofb,1,SCForcedChoice_yellow,317
Easy,nofb,1,SCForcedChoice_green,317
Hard,nofb,1,SCForcedChoice_blue,317
Easy,nofb,1,SCForcedChoice_purple,317
posttest:Post-Test:;,nofb,1,TypeResp,318
1,nofb,1,BlockVaryQ,318
1,nofb,1,ItemVaryQ,318
25,nofb,1,FreqPredict_1,318
49,nofb,1,FreqPredict_2,318
52,nofb,1,FreqPredict_3,318
1,nofb,1,FreqPredict_4,318
0,nofb,1,FreqPredict_5,318
Easy,nofb,1,SCForcedChoice_red,318
Hard,nofb,1,SCForcedChoice_orange,318
Hard,nofb,1,SCForcedChoice_yellow,318
Easy,nofb,1,SCForcedChoice_green,318
Hard,nofb,1,SCForcedChoice_blue,318
Neutral,nofb,1,SCForcedChoice_purple,318
posttest:Post-Test:;,nofb,1,TypeResp,319
1,nofb,1,BlockVaryQ,319
1,nofb,1,ItemVaryQ,319
70,nofb,1,FreqPredict_1,319
26,nofb,1,FreqPredict_2,319
68,nofb,1,FreqPredict_3,319
19,nofb,1,FreqPredict_4,319
69,nofb,1,FreqPredict_5,319
Easy,nofb,1,SCForcedChoice_red,319
Neutral,nofb,1,SCForcedChoice_orange,319
Hard,nofb,1,SCForcedChoice_yellow,319
Easy,nofb,1,SCForcedChoice_green,319
Hard,nofb,1,SCForcedChoice_blue,319
Easy,nofb,1,SCForcedChoice_purple,319
posttest:Post-Test:;,nofb,1,TypeResp,320
1,nofb,1,BlockVaryQ,320
1,nofb,1,ItemVaryQ,320
3,nofb,1,FreqPredict_1,320
31,nofb,1,FreqPredict_2,320
83,nofb,1,FreqPredict_3,320
72,nofb,1,FreqPredict_4,320
6,nofb,1,FreqPredict_5,320
Easy,nofb,1,SCForcedChoice_red,320
Easy,nofb,1,SCForcedChoice_orange,320
Hard,nofb,1,SCForcedChoice_yellow,320
Neutral,nofb,1,SCForcedChoice_green,320
Hard,nofb,1,SCForcedChoice_blue,320
Neutral,nofb,1,SCForcedChoice_purple,320
posttest:Post-Test:;,nofb,1,TypeResp,321
0,nofb,1,BlockVaryQ,321
0,nofb,1,ItemVaryQ,321
70,nofb,1,FreqPredict_1,321
26,nofb,1,FreqPredict_2,321
49,nofb,1,FreqPredict_3,321
22,nofb,1,FreqPredict_4,321
45,nofb,1,FreqPredict_5,321
Easy,nofb,1,SCForcedChoice_red,321
Easy,nofb,1,SCForcedChoice_orange,321
Easy,nofb,1,SCForcedChoice_yellow,321
Neutral,nofb,1,SCForcedChoice_green,321
Easy,nofb,1,SCForcedChoice_blue,321
Neutral,nofb,1,SCForcedChoice_purple,321
posttest:Post-Test:;,nofb,1,TypeResp,322
0,nofb,1,BlockVaryQ,322
0,nofb,1,ItemVaryQ,322
79,nofb,1,FreqPredict_1,322
72,nofb,1,FreqPredict_2,322
60,nofb,1,FreqPredict_3,322
63,nofb,1,FreqPredict_4,322
75,nofb,1,FreqPredict_5,322
Easy,nofb,1,SCForcedChoice_red,322
Easy,nofb,1,SCForcedChoice_orange,322
Neutral,nofb,1,SCForcedChoice_yellow,322
Easy,nofb,1,SCForcedChoice_green,322
Easy,nofb,1,SCForcedChoice_blue,322
Neutral,nofb,1,SCForcedChoice_purple,322
posttest:Post-Test:;,nofb,1,TypeResp,323
1,nofb,1,BlockVaryQ,323
1,nofb,1,ItemVaryQ,323
9,nofb,1,FreqPredict_1,323
35,nofb,1,FreqPredict_2,323
75,nofb,1,FreqPredict_3,323
35,nofb,1,FreqPredict_4,323
0,nofb,1,FreqPredict_5,323
Hard,nofb,1,SCForcedChoice_red,323
Easy,nofb,1,SCForcedChoice_orange,323
Easy,nofb,1,SCForcedChoice_yellow,323
Neutral,nofb,1,SCForcedChoice_green,323
Easy,nofb,1,SCForcedChoice_blue,323
Easy,nofb,1,SCForcedChoice_purple,323
posttest:Post-Test:;,nofb,1,TypeResp,324
1,nofb,1,BlockVaryQ,324
1,nofb,1,ItemVaryQ,324
70,nofb,1,FreqPredict_1,324
81,nofb,1,FreqPredict_2,324
82,nofb,1,FreqPredict_3,324
79,nofb,1,FreqPredict_4,324
89,nofb,1,FreqPredict_5,324
Easy,nofb,1,SCForcedChoice_red,324
Neutral,nofb,1,SCForcedChoice_orange,324
Easy,nofb,1,SCForcedChoice_yellow,324
Easy,nofb,1,SCForcedChoice_green,324
Neutral,nofb,1,SCForcedChoice_blue,324
Easy,nofb,1,SCForcedChoice_purple,324
posttest:Post-Test:;,nofb,1,TypeResp,325
1,nofb,1,BlockVaryQ,325
1,nofb,1,ItemVaryQ,325
61,nofb,1,FreqPredict_1,325
74,nofb,1,FreqPredict_2,325
81,nofb,1,FreqPredict_3,325
85,nofb,1,FreqPredict_4,325
83,nofb,1,FreqPredict_5,325
Easy,nofb,1,SCForcedChoice_red,325
Easy,nofb,1,SCForcedChoice_orange,325
Easy,nofb,1,SCForcedChoice_yellow,325
Easy,nofb,1,SCForcedChoice_green,325
Easy,nofb,1,SCForcedChoice_blue,325
Easy,nofb,1,SCForcedChoice_purple,325
posttest:Post-Test:;,nofb,1,TypeResp,326
1,nofb,1,BlockVaryQ,326
1,nofb,1,ItemVaryQ,326
76,nofb,1,FreqPredict_1,326
65,nofb,1,FreqPredict_2,326
83,nofb,1,FreqPredict_3,326
63,nofb,1,FreqPredict_4,326
91,nofb,1,FreqPredict_5,326
Hard,nofb,1,SCForcedChoice_red,326
Easy,nofb,1,SCForcedChoice_orange,326
Hard,nofb,1,SCForcedChoice_yellow,326
Hard,nofb,1,SCForcedChoice_green,326
Hard,nofb,1,SCForcedChoice_blue,326
Hard,nofb,1,SCForcedChoice_purple,326
posttest:Post-Test:;,nofb,1,TypeResp,327
0,nofb,1,BlockVaryQ,327
0,nofb,1,ItemVaryQ,327
50,nofb,1,FreqPredict_1,327
50,nofb,1,FreqPredict_2,327
50,nofb,1,FreqPredict_3,327
66,nofb,1,FreqPredict_4,327
50,nofb,1,FreqPredict_5,327
Easy,nofb,1,SCForcedChoice_red,327
Easy,nofb,1,SCForcedChoice_orange,327
Hard,nofb,1,SCForcedChoice_yellow,327
Hard,nofb,1,SCForcedChoice_green,327
Neutral,nofb,1,SCForcedChoice_blue,327
Easy,nofb,1,SCForcedChoice_purple,327
posttest:Post-Test:;,nofb,1,TypeResp,328
0,nofb,1,BlockVaryQ,328
0,nofb,1,ItemVaryQ,328
9,nofb,1,FreqPredict_1,328
56,nofb,1,FreqPredict_2,328
60,nofb,1,FreqPredict_3,328
60,nofb,1,FreqPredict_4,328
14,nofb,1,FreqPredict_5,328
Easy,nofb,1,SCForcedChoice_red,328
Easy,nofb,1,SCForcedChoice_orange,328
Easy,nofb,1,SCForcedChoice_yellow,328
Easy,nofb,1,SCForcedChoice_green,328
Neutral,nofb,1,SCForcedChoice_blue,328
Easy,nofb,1,SCForcedChoice_purple,328
posttest:Post-Test:;,nofb,1,TypeResp,329
1,nofb,1,BlockVaryQ,329
1,nofb,1,ItemVaryQ,329
80,nofb,1,FreqPredict_1,329
97,nofb,1,FreqPredict_2,329
23,nofb,1,FreqPredict_3,329
83,nofb,1,FreqPredict_4,329
39,nofb,1,FreqPredict_5,329
Easy,nofb,1,SCForcedChoice_red,329
Easy,nofb,1,SCForcedChoice_orange,329
Easy,nofb,1,SCForcedChoice_yellow,329
Easy,nofb,1,SCForcedChoice_green,329
Easy,nofb,1,SCForcedChoice_blue,329
Easy,nofb,1,SCForcedChoice_purple,329
posttest:Post-Test:;,nofb,1,TypeResp,330
0,nofb,1,BlockVaryQ,330
0,nofb,1,ItemVaryQ,330
46,nofb,1,FreqPredict_1,330
48,nofb,1,FreqPredict_2,330
47,nofb,1,FreqPredict_3,330
91,nofb,1,FreqPredict_4,330
47,nofb,1,FreqPredict_5,330
Hard,nofb,1,SCForcedChoice_red,330
Hard,nofb,1,SCForcedChoice_orange,330
Hard,nofb,1,SCForcedChoice_yellow,330
Easy,nofb,1,SCForcedChoice_green,330
Hard,nofb,1,SCForcedChoice_blue,330
Hard,nofb,1,SCForcedChoice_purple,330
posttest:Post-Test:;,nofb,1,TypeResp,331
1,nofb,1,BlockVaryQ,331
1,nofb,1,ItemVaryQ,331
50,nofb,1,FreqPredict_1,331
70,nofb,1,FreqPredict_2,331
45,nofb,1,FreqPredict_3,331
30,nofb,1,FreqPredict_4,331
70,nofb,1,FreqPredict_5,331
Hard,nofb,1,SCForcedChoice_red,331
Hard,nofb,1,SCForcedChoice_orange,331
Hard,nofb,1,SCForcedChoice_yellow,331
Easy,nofb,1,SCForcedChoice_green,331
Easy,nofb,1,SCForcedChoice_blue,331
Easy,nofb,1,SCForcedChoice_purple,331
posttest:Post-Test:;,nofb,1,TypeResp,332
1,nofb,1,BlockVaryQ,332
1,nofb,1,ItemVaryQ,332
49,nofb,1,FreqPredict_1,332
75,nofb,1,FreqPredict_2,332
5,nofb,1,FreqPredict_3,332
20,nofb,1,FreqPredict_4,332
3,nofb,1,FreqPredict_5,332
Neutral,nofb,1,SCForcedChoice_red,332
Hard,nofb,1,SCForcedChoice_orange,332
Easy,nofb,1,SCForcedChoice_yellow,332
Hard,nofb,1,SCForcedChoice_green,332
Neutral,nofb,1,SCForcedChoice_blue,332
Neutral,nofb,1,SCForcedChoice_purple,332
posttest:Post-Test:;,nofb,1,TypeResp,333
1,nofb,1,BlockVaryQ,333
1,nofb,1,ItemVaryQ,333
82,nofb,1,FreqPredict_1,333
87,nofb,1,FreqPredict_2,333
95,nofb,1,FreqPredict_3,333
87,nofb,1,FreqPredict_4,333
84,nofb,1,FreqPredict_5,333
Easy,nofb,1,SCForcedChoice_red,333
Easy,nofb,1,SCForcedChoice_orange,333
Easy,nofb,1,SCForcedChoice_yellow,333
Easy,nofb,1,SCForcedChoice_green,333
Easy,nofb,1,SCForcedChoice_blue,333
Easy,nofb,1,SCForcedChoice_purple,333
posttest:Post-Test:;,nofb,1,TypeResp,334
1,nofb,1,BlockVaryQ,334
1,nofb,1,ItemVaryQ,334
85,nofb,1,FreqPredict_1,334
78,nofb,1,FreqPredict_2,334
91,nofb,1,FreqPredict_3,334
76,nofb,1,FreqPredict_4,334
90,nofb,1,FreqPredict_5,334
Easy,nofb,1,SCForcedChoice_red,334
Easy,nofb,1,SCForcedChoice_orange,334
Hard,nofb,1,SCForcedChoice_yellow,334
Easy,nofb,1,SCForcedChoice_green,334
Neutral,nofb,1,SCForcedChoice_blue,334
Easy,nofb,1,SCForcedChoice_purple,334
posttest:Post-Test:;,nofb,1,TypeResp,335
1,nofb,1,BlockVaryQ,335
1,nofb,1,ItemVaryQ,335
74,nofb,1,FreqPredict_1,335
53,nofb,1,FreqPredict_2,335
100,nofb,1,FreqPredict_3,335
46,nofb,1,FreqPredict_4,335
76,nofb,1,FreqPredict_5,335
Easy,nofb,1,SCForcedChoice_red,335
Hard,nofb,1,SCForcedChoice_orange,335
Easy,nofb,1,SCForcedChoice_yellow,335
Neutral,nofb,1,SCForcedChoice_green,335
Easy,nofb,1,SCForcedChoice_blue,335
Easy,nofb,1,SCForcedChoice_purple,335
posttest:Post-Test:;,nofb,1,TypeResp,336
1,nofb,1,BlockVaryQ,336
1,nofb,1,ItemVaryQ,336
61,nofb,1,FreqPredict_1,336
63,nofb,1,FreqPredict_2,336
58,nofb,1,FreqPredict_3,336
58,nofb,1,FreqPredict_4,336
58,nofb,1,FreqPredict_5,336
Easy,nofb,1,SCForcedChoice_red,336
Easy,nofb,1,SCForcedChoice_orange,336
Easy,nofb,1,SCForcedChoice_yellow,336
Easy,nofb,1,SCForcedChoice_green,336
Easy,nofb,1,SCForcedChoice_blue,336
Easy,nofb,1,SCForcedChoice_purple,336
posttest:Post-Test:;,nofb,1,TypeResp,337
0,nofb,1,BlockVaryQ,337
0,nofb,1,ItemVaryQ,337
56,nofb,1,FreqPredict_1,337
40,nofb,1,FreqPredict_2,337
70,nofb,1,FreqPredict_3,337
55,nofb,1,FreqPredict_4,337
55,nofb,1,FreqPredict_5,337
Neutral,nofb,1,SCForcedChoice_red,337
Hard,nofb,1,SCForcedChoice_orange,337
Hard,nofb,1,SCForcedChoice_yellow,337
Easy,nofb,1,SCForcedChoice_green,337
Hard,nofb,1,SCForcedChoice_blue,337
Hard,nofb,1,SCForcedChoice_purple,337
posttest:Post-Test:;,nofb,1,TypeResp,338
0,nofb,1,BlockVaryQ,338
0,nofb,1,ItemVaryQ,338
70,nofb,1,FreqPredict_1,338
40,nofb,1,FreqPredict_2,338
68,nofb,1,FreqPredict_3,338
68,nofb,1,FreqPredict_4,338
74,nofb,1,FreqPredict_5,338
Easy,nofb,1,SCForcedChoice_red,338
Easy,nofb,1,SCForcedChoice_orange,338
Hard,nofb,1,SCForcedChoice_yellow,338
Neutral,nofb,1,SCForcedChoice_green,338
Neutral,nofb,1,SCForcedChoice_blue,338
Easy,nofb,1,SCForcedChoice_purple,338
posttest:Post-Test:;,nofb,1,TypeResp,339
0,nofb,1,BlockVaryQ,339
1,nofb,1,ItemVaryQ,339
18,nofb,1,FreqPredict_1,339
40,nofb,1,FreqPredict_2,339
41,nofb,1,FreqPredict_3,339
55,nofb,1,FreqPredict_4,339
74,nofb,1,FreqPredict_5,339
Easy,nofb,1,SCForcedChoice_red,339
Easy,nofb,1,SCForcedChoice_orange,339
Hard,nofb,1,SCForcedChoice_yellow,339
Hard,nofb,1,SCForcedChoice_green,339
Easy,nofb,1,SCForcedChoice_blue,339
Easy,nofb,1,SCForcedChoice_purple,339
posttest:Post-Test:;,nofb,1,TypeResp,340
0,nofb,1,BlockVaryQ,340
1,nofb,1,ItemVaryQ,340
69,nofb,1,FreqPredict_1,340
35,nofb,1,FreqPredict_2,340
28,nofb,1,FreqPredict_3,340
35,nofb,1,FreqPredict_4,340
33,nofb,1,FreqPredict_5,340
Hard,nofb,1,SCForcedChoice_red,340
Hard,nofb,1,SCForcedChoice_orange,340
Easy,nofb,1,SCForcedChoice_yellow,340
Easy,nofb,1,SCForcedChoice_green,340
Hard,nofb,1,SCForcedChoice_blue,340
Easy,nofb,1,SCForcedChoice_purple,340
posttest:Post-Test:;,nofb,1,TypeResp,341
0,nofb,1,BlockVaryQ,341
0,nofb,1,ItemVaryQ,341
85,nofb,1,FreqPredict_1,341
40,nofb,1,FreqPredict_2,341
80,nofb,1,FreqPredict_3,341
40,nofb,1,FreqPredict_4,341
70,nofb,1,FreqPredict_5,341
Neutral,nofb,1,SCForcedChoice_red,341
Hard,nofb,1,SCForcedChoice_orange,341
Easy,nofb,1,SCForcedChoice_yellow,341
Hard,nofb,1,SCForcedChoice_green,341
Easy,nofb,1,SCForcedChoice_blue,341
Neutral,nofb,1,SCForcedChoice_purple,341
posttest:Post-Test:;,nofb,1,TypeResp,342
0,nofb,1,BlockVaryQ,342
0,nofb,1,ItemVaryQ,342
64,nofb,1,FreqPredict_1,342
26,nofb,1,FreqPredict_2,342
69,nofb,1,FreqPredict_3,342
34,nofb,1,FreqPredict_4,342
33,nofb,1,FreqPredict_5,342
Easy,nofb,1,SCForcedChoice_red,342
Easy,nofb,1,SCForcedChoice_orange,342
Hard,nofb,1,SCForcedChoice_yellow,342
Easy,nofb,1,SCForcedChoice_green,342
Hard,nofb,1,SCForcedChoice_blue,342
Hard,nofb,1,SCForcedChoice_purple,342
posttest:Post-Test:;,nofb,1,TypeResp,343
1,nofb,1,BlockVaryQ,343
1,nofb,1,ItemVaryQ,343
86,nofb,1,FreqPredict_1,343
89,nofb,1,FreqPredict_2,343
77,nofb,1,FreqPredict_3,343
82,nofb,1,FreqPredict_4,343
60,nofb,1,FreqPredict_5,343
Hard,nofb,1,SCForcedChoice_red,343
Hard,nofb,1,SCForcedChoice_orange,343
Easy,nofb,1,SCForcedChoice_yellow,343
Easy,nofb,1,SCForcedChoice_green,343
Easy,nofb,1,SCForcedChoice_blue,343
Neutral,nofb,1,SCForcedChoice_purple,343
posttest:Post-Test:;,nofb,1,TypeResp,344
0,nofb,1,BlockVaryQ,344
0,nofb,1,ItemVaryQ,344
62,nofb,1,FreqPredict_1,344
57,nofb,1,FreqPredict_2,344
63,nofb,1,FreqPredict_3,344
72,nofb,1,FreqPredict_4,344
100,nofb,1,FreqPredict_5,344
Easy,nofb,1,SCForcedChoice_red,344
Easy,nofb,1,SCForcedChoice_orange,344
Easy,nofb,1,SCForcedChoice_yellow,344
Easy,nofb,1,SCForcedChoice_green,344
Easy,nofb,1,SCForcedChoice_blue,344
Easy,nofb,1,SCForcedChoice_purple,344
posttest:Post-Test:;,nofb,1,TypeResp,345
0,nofb,1,BlockVaryQ,345
0,nofb,1,ItemVaryQ,345
59,nofb,1,FreqPredict_1,345
85,nofb,1,FreqPredict_2,345
0,nofb,1,FreqPredict_3,345
0,nofb,1,FreqPredict_4,345
100,nofb,1,FreqPredict_5,345
Easy,nofb,1,SCForcedChoice_red,345
Hard,nofb,1,SCForcedChoice_orange,345
Hard,nofb,1,SCForcedChoice_yellow,345
Neutral,nofb,1,SCForcedChoice_green,345
Neutral,nofb,1,SCForcedChoice_blue,345
Easy,nofb,1,SCForcedChoice_purple,345
posttest:Post-Test:;,nofb,1,TypeResp,346
0,nofb,1,BlockVaryQ,346
0,nofb,1,ItemVaryQ,346
28,nofb,1,FreqPredict_1,346
21,nofb,1,FreqPredict_2,346
72,nofb,1,FreqPredict_3,346
25,nofb,1,FreqPredict_4,346
29,nofb,1,FreqPredict_5,346
Easy,nofb,1,SCForcedChoice_red,346
Hard,nofb,1,SCForcedChoice_orange,346
Hard,nofb,1,SCForcedChoice_yellow,346
Easy,nofb,1,SCForcedChoice_green,346
Easy,nofb,1,SCForcedChoice_blue,346
Hard,nofb,1,SCForcedChoice_purple,346
posttest:Post-Test:;,nofb,1,TypeResp,347
1,nofb,1,BlockVaryQ,347
1,nofb,1,ItemVaryQ,347
25,nofb,1,FreqPredict_1,347
75,nofb,1,FreqPredict_2,347
50,nofb,1,FreqPredict_3,347
75,nofb,1,FreqPredict_4,347
50,nofb,1,FreqPredict_5,347
Neutral,nofb,1,SCForcedChoice_red,347
Hard,nofb,1,SCForcedChoice_orange,347
Neutral,nofb,1,SCForcedChoice_yellow,347
Easy,nofb,1,SCForcedChoice_green,347
Hard,nofb,1,SCForcedChoice_blue,347
Easy,nofb,1,SCForcedChoice_purple,347
posttest:Post-Test:;,nofb,1,TypeResp,348
1,nofb,1,BlockVaryQ,348
1,nofb,1,ItemVaryQ,348
90,nofb,1,FreqPredict_1,348
90,nofb,1,FreqPredict_2,348
10,nofb,1,FreqPredict_3,348
90,nofb,1,FreqPredict_4,348
10,nofb,1,FreqPredict_5,348
Neutral,nofb,1,SCForcedChoice_red,348
Hard,nofb,1,SCForcedChoice_orange,348
Hard,nofb,1,SCForcedChoice_yellow,348
Easy,nofb,1,SCForcedChoice_green,348
Neutral,nofb,1,SCForcedChoice_blue,348
Easy,nofb,1,SCForcedChoice_purple,348
posttest:Post-Test:;,nofb,1,TypeResp,349
0,nofb,1,BlockVaryQ,349
0,nofb,1,ItemVaryQ,349
24,nofb,1,FreqPredict_1,349
63,nofb,1,FreqPredict_2,349
31,nofb,1,FreqPredict_3,349
40,nofb,1,FreqPredict_4,349
77,nofb,1,FreqPredict_5,349
Easy,nofb,1,SCForcedChoice_red,349
Hard,nofb,1,SCForcedChoice_orange,349
Easy,nofb,1,SCForcedChoice_yellow,349
Easy,nofb,1,SCForcedChoice_green,349
Easy,nofb,1,SCForcedChoice_blue,349
Easy,nofb,1,SCForcedChoice_purple,349
posttest:Post-Test:;,nofb,1,TypeResp,350
1,nofb,1,BlockVaryQ,350
1,nofb,1,ItemVaryQ,350
80,nofb,1,FreqPredict_1,350
89,nofb,1,FreqPredict_2,350
88,nofb,1,FreqPredict_3,350
82,nofb,1,FreqPredict_4,350
93,nofb,1,FreqPredict_5,350
Easy,nofb,1,SCForcedChoice_red,350
Neutral,nofb,1,SCForcedChoice_orange,350
Neutral,nofb,1,SCForcedChoice_yellow,350
Easy,nofb,1,SCForcedChoice_green,350
Easy,nofb,1,SCForcedChoice_blue,350
Easy,nofb,1,SCForcedChoice_purple,350
posttest:Post-Test:;,nofb,1,TypeResp,351
0,nofb,1,BlockVaryQ,351
0,nofb,1,ItemVaryQ,351
95,nofb,1,FreqPredict_1,351
96,nofb,1,FreqPredict_2,351
96,nofb,1,FreqPredict_3,351
97,nofb,1,FreqPredict_4,351
97,nofb,1,FreqPredict_5,351
Easy,nofb,1,SCForcedChoice_red,351
Easy,nofb,1,SCForcedChoice_orange,351
Neutral,nofb,1,SCForcedChoice_yellow,351
Easy,nofb,1,SCForcedChoice_green,351
Easy,nofb,1,SCForcedChoice_blue,351
Easy,nofb,1,SCForcedChoice_purple,351
posttest:Post-Test:;,nofb,1,TypeResp,352
0,nofb,1,BlockVaryQ,352
0,nofb,1,ItemVaryQ,352
8,nofb,1,FreqPredict_1,352
89,nofb,1,FreqPredict_2,352
35,nofb,1,FreqPredict_3,352
24,nofb,1,FreqPredict_4,352
3,nofb,1,FreqPredict_5,352
Neutral,nofb,1,SCForcedChoice_red,352
Easy,nofb,1,SCForcedChoice_orange,352
Easy,nofb,1,SCForcedChoice_yellow,352
Hard,nofb,1,SCForcedChoice_green,352
Hard,nofb,1,SCForcedChoice_blue,352
Hard,nofb,1,SCForcedChoice_purple,352
posttest:Post-Test:;,nofb,1,TypeResp,353
1,nofb,1,BlockVaryQ,353
1,nofb,1,ItemVaryQ,353
54,nofb,1,FreqPredict_1,353
61,nofb,1,FreqPredict_2,353
53,nofb,1,FreqPredict_3,353
95,nofb,1,FreqPredict_4,353
64,nofb,1,FreqPredict_5,353
Easy,nofb,1,SCForcedChoice_red,353
Hard,nofb,1,SCForcedChoice_orange,353
